uid,sdn_name,alt_names,sdn_type,sdn_program,
37038,KAPITAN KOKOVIN,"HUSSEIN, Mansour Othman Aba",vessel,RUSSIA-EO14024,
37039,KAPITAN RYNTSYN,"ABAHUSEYIN, Mansur Othman M",vessel,RUSSIA-EO14024,
37040,KAPITAN SAKHAROV,"ALTAIBI, Khaled Aedh G",vessel,RUSSIA-EO14024,
37041,KHOLMOGORY,"ALSHEHRI, Waleed Abdullah M.",vessel,RUSSIA-EO14024,
37042,LAPOMINKA,"ALSEHRI, Turki Musharraf M",vessel,RUSSIA-EO14024,
37043,MEKHANIK BRILIN,"AL OTAIBI, Badr Lafi M.",vessel,RUSSIA-EO14024,
37044,MEKHANIK KOTTSOV,"AL-MADANI, Mustafa",vessel,RUSSIA-EO14024,
37045,MEKHANIK KRASKOVSKIY,"ALOTAIBI, Mohammed I.",vessel,RUSSIA-EO14024,
37046,MEKHANIK MAKARIN,"ALQAHTANI, Saud Abdullah S",vessel,RUSSIA-EO14024,
37047,MEKHANIK PUSTOSHNYY,"BADI, Salahidin",vessel,RUSSIA-EO14024,
37048,MEKHANIK PYATLIN,"BADI, Saladin",vessel,RUSSIA-EO14024,
37049,MG-FLOT LIMITED LIABILITY COMPANY,"BADI, Salahdin",Entity ,RUSSIA-EO14024,
37050,MEKHANIK YARTSEV,"BADI, Salah-Eddin",vessel,RUSSIA-EO14024,
37051,MIKHAIL LOMONOSOV,"BADI, Salah Edine Omar",vessel,RUSSIA-EO14024,
37052,S. KUZNETSOV,"BADI, Omal Salem Salah",vessel,RUSSIA-EO14024,
37053,SIYANIE SEVERA,TADBIR TED VA DAROYE KISH,vessel,RUSSIA-EO14024,
37054,SMP ARKHANGELSK,TADBIR KISH MEDICAL AND PHARMACEUTICAL CO.,vessel,RUSSIA-EO14024,
37055,SMP NOVODVINSK,VO PROMSYRIEIMPORT FGUP,vessel,RUSSIA-EO14024,
37056,SMP SEVERODVINSK,PROMSYRIOIMPORT FOREIGN ECONOMIC ASSOCIATION S.O.C.,vessel,RUSSIA-EO14024,
37057,ADLER,VO PROMSYRIEIMPORT,vessel,RUSSIA-EO14024,
37058,TERIBERKA,VO PROMSYRIOIMPORT,vessel,RUSSIA-EO14024,
37059,ANGARA,FEDERAL STATE UNITARY ENTERPRISE FOREIGN ECONOMIC ASSOCIATION PROMSYRIOIMPORT,vessel,RUSSIA-EO14024,
37060,ASCALON,LIMITED LIABILITY COMPANY GLOBAL CONCEPTS GROUP,vessel,RUSSIA-EO14024,
37061,POLAR ROCK,"ALCHWIKI, Amer",vessel,RUSSIA-EO14024,
37062,NORD PROJECT LLC TRANSPORT COMPANY,"CHWIKI, Mohammad Amer",Entity ,RUSSIA-EO14024,
37063,ENISEY,"ALCHWIKI, Amer Mhd",vessel,RUSSIA-EO14024,
37064,NP DIKSON,"SHWEIKI, Mohammad Amer",vessel,RUSSIA-EO14024,
37065,M LEASING LLC,"ALCHWIKI, Mohamad Amer",Entity ,RUSSIA-EO14024,
37066,MARINE TRANS SHIPPING LLC,"SHUWAYKI, Mohamad Amer",Entity ,RUSSIA-EO14024,
37067,ANASTASIIA,"AL-SHUWAYKI, Muhammad 'Amir Muhammad Akram",vessel,RUSSIA-EO14024,
37068,ASKAR-SARYDZHA,"AL-SHWEIKI, Mohamad Amer",vessel,RUSSIA-EO14024,
37069,SAPFIR,"AL-SHWEIKI, Muhammad Omar",vessel,RUSSIA-EO14024,
37070,BLENDER.IO,"AL CHWIKI, Mohamad Amer Mohamad Akram",Entity ,CYBER2,
37071,GASRET ALIEV,"ALSHWIKI, Mhd Amer",vessel,RUSSIA-EO14024,
37072,NP DUDINKA,"DOGAYEV, Andrey Yuryevich",vessel,RUSSIA-EO14024,
37073,RZK CONSTANTA,"DOGAYEV, Andrey",vessel,RUSSIA-EO14024,
37074,SEVERNIY PROECT,"BAZZAL, Mohamad",vessel,RUSSIA-EO14024,
37075,TRITON,"SAJJAD, Rasul",vessel,RUSSIA-EO14024,
37076,GENRIKH GASANOV,"SAJJAD, Rassoul",vessel,RUSSIA-EO14024,
37077,VIKTOR ZABELIN,"YAQUBI, Hosein",vessel,RUSSIA-EO14024,
37078,SIBERIA,"YAGHUBI MAYAB, Hosein",vessel,RUSSIA-EO14024,
37080,TAIBOLA,"YAGHOOBI, Hossein",vessel,RUSSIA-EO14024,
37081,KOMPOZITOR GASANOV,"YAGHOOBI MAYAB, Hossein",vessel,RUSSIA-EO14024,
37082,TAIMYR,"GHORBANIAN, Mohammad",vessel,RUSSIA-EO14024,
37083,TAMBEY,BARBARO RECORDS,vessel,RUSSIA-EO14024,
37084,VYMPEL-ASSISTANCE LLC,LA TERRAZA DE LA KUORA,Entity ,"CYBER2, RUSSIA-EO14024",
37085,LADY D,LA KUORA TERRAZA,vessel,RUSSIA-EO14024,
37086,TERSKIY BEREG,FLOW GALLERY LOUNGE,vessel,RUSSIA-EO14024,
37087,SOLAR-INVEST LLC,"FLORES NUNEZ, Adelmo",Entity ,"CYBER2, RUSSIA-EO14024",
37088,TIKSY,"PAK, Kwang-ho",vessel,RUSSIA-EO14024,
37089,LADY MARIIA,"ADUOL, Gregory Deng Kuac",vessel,RUSSIA-EO14024,
37091,TURUKHAN,"KUAC, Gregory Deng",vessel,RUSSIA-EO14024,
37095,LADY R,"KUACH, Gregory Deng",vessel,RUSSIA-EO14024,
37098,MAIA-1,"YALOURIS, Gregory Vasilis Dimitry",vessel,RUSSIA-EO14024,
37100,OLGA,"PETROV, Alexander",vessel,RUSSIA-EO14024,
37101,UTRENNIY,"BOSHIROV, Ruslan",vessel,RUSSIA-EO14024,
37102,SABETTA,"OLAU, Obaj William",vessel,RUSSIA-EO14024,
37103,PORT OLYA-1,"OLAH, Ubac William",vessel,RUSSIA-EO14024,
37104,PORT OLYA-2,CROWN AUTOMOBILES,vessel,RUSSIA-EO14024,
37105,RASUL GAMZATOV,CROWN AUTO TRADING,vessel,RUSSIA-EO14024,
37106,SONA,"BOYARKIN, Viktor",vessel,RUSSIA-EO14024,
37107,VALENTIN EMIROV,"BOYARKIN, Victor",vessel,RUSSIA-EO14024,
37109,"GOLODETS, Olga Yuryevna","BOYARKIN, Victor Alekseevich",individual,RUSSIA-EO14024,
37110,"ZLATKIS, Bella Ilyinichna","BOYARKIN, V.A.",individual,RUSSIA-EO14024,
37111,"KUZNETSOV, Stanislav Konstantinovich","GORRIN BELISARIO, Raul Antonio",individual,RUSSIA-EO14024,
37112,"MALTSEV, Sergey Aleksandrovich","GORRIN, Raul Antonio",individual,RUSSIA-EO14024,
37113,"POPOV, Anatoliy Leonidovich","GORRIN, Raul A",individual,RUSSIA-EO14024,
37114,"TSAREV, Kirill Aleksandrovich","GORRIN, Raul",individual,RUSSIA-EO14024,
37136,TERIBERKA,"GORRIN BELISARIO, Raul Antonio De La Santisima Trinidad",vessel,RUSSIA-EO14024,
37176,CENTRAL ELECTION COMMISSION OF THE RUSSIAN FEDERATION,"GORRIN-BELISARIO, Raul Antonio De La Santisima",Entity ,RUSSIA-EO14024,
37177,"PAMFILOVA, Ella Aleksandrovna","PERDOMO-ROSALES, Gustavo",individual,RUSSIA-EO14024,
37178,"BULAEV, Nikolay Ivanovich","PERDOMO, Gustavo A",individual,RUSSIA-EO14024,
37179,"BUDARINA, Natalya Alekseevna","PERDOMO ROSALES, Gustavo A",individual,RUSSIA-EO14024,
37180,"ADHIGUNA, Muhammad Dandi","PERDOMO, Gustavo",individual,SDGT,
37181,"RAMADHANI, Dini","PERDOMO, Gustavo Adolfo",individual,SDGT,
37182,"SUSANTI, Dwi Dahlia",GLOBOVISION,individual,SDGT,
37183,"HERYADI, Rudi",LA VITALICIA,individual,SDGT,
37184,"KARDIAN, Ari","DIAZ, Claudia",individual,SDGT,
37185,JOINT STOCK COMPANY NTV BROADCASTING COMPANY,"DIAZ-GUILLEN, Claudia",Entity ,RUSSIA-EO14024,
37196,TELEVISION STATION RUSSIA-1,"VELASQUEZ, Adrian",Entity ,RUSSIA-EO14024,
37197,JOINT STOCK COMPANY CHANNEL ONE RUSSIA,NEVNOV,Entity ,RUSSIA-EO14024,
37216,"MORGAN HUERTA, Juan Carlos",NEVSKIYE NOVOSTI,individual,ILLICIT-DRUGS-EO14059,
37217,"KOCHMAN, Evgeniy Borisovich",EKONOMIKA SEGODNYA,individual,RUSSIA-EO14024,
37218,IMPERIAL YACHTS SARL,FEDERALNOE AGENTSTVO NOVOSTEI OOO,Entity ,RUSSIA-EO14024,
37219,OOO NORD MARINE,"KATINTIMA, Norbert Bashengezi",Entity ,RUSSIA-EO14024,
37220,OOO YAKHT-TREID,"BASENGEZI, Marcellin Mukolo",Entity ,RUSSIA-EO14024,
37221,OOO BILDING MENEDZHMENT,"MUKOLO, Basengezi Marcellin",Entity ,RUSSIA-EO14024,
37222,OOO NORD MARIN INZHINIRING,"MAKOLO, Marcelin Basengezi",Entity ,RUSSIA-EO14024,
37256,"MORGAN HUERTA, Jose Arnoldo","SHANGHAI QINSHENG PHARMACEUTICAL TECHNOLOGY CO., LTD.",individual,ILLICIT-DRUGS-EO14059,
37257,"MORGAN HUERTA, Miguel Angel","SHANGHAI QINSHENG PHARMACEUTICAL SCIENCE & TECHNOLOGY CO., LTD.",individual,ILLICIT-DRUGS-EO14059,
37258,"MORGAN HUERTA, Jose Luis","SHANGHAI QINSHENG PHARMACEUTICAL SCIENCE AND TECHNOLOGY CO., LTD.",individual,ILLICIT-DRUGS-EO14059,
37259,"MORGAN HUERTA, Martin",L. INMO INMOBILIARIA,individual,ILLICIT-DRUGS-EO14059,
37260,"CHAVARIN PRECIADO, David Alonso","L-INMO, S.A. DE C.V.",individual,ILLICIT-DRUGS-EO14059,
37261,"HERNANDEZ MAZON, Sergio Isaias",FARS AIR QESHM,individual,ILLICIT-DRUGS-EO14059,
37262,"MENESES OSPINA, Cristian Julian",FARS QESHM AIRLINES,individual,ILLICIT-DRUGS-EO14059,
37263,"MORENO OROZCO, Oscar Enrique",FARS QESHM AIR,individual,ILLICIT-DRUGS-EO14059,
37264,"MURILLO MORGAN, Oscar",FARS AIR CARGO AIRLINE,individual,ILLICIT-DRUGS-EO14059,
37265,"RAMOS ACOSTA, Alvaro",FRAS AIR PVT. CO.,individual,ILLICIT-DRUGS-EO14059,
37266,"ROMERO WIRICHAGA, Ramiro Martin",FATEMIYOUN BATTALION,individual,ILLICIT-DRUGS-EO14059,
37267,"CAMACHO PORCHAS, Jesus Francisco",FATEMIOUN BRIGADE,individual,ILLICIT-DRUGS-EO14059,
37268,"COMERCIALIZADORA VILLBA STONE, S.A DE C.V.",FATEMIOUN MILITARY DIVISION,Entity ,ILLICIT-DRUGS-EO14059,
37269,"CONCEPTOS GASTRONOMICOS DE SONORA, S. DE R.L. DE C.V.",FATEMIYOUN FORCE,Entity ,ILLICIT-DRUGS-EO14059,
37270,"EXPORTADORA DEL CAMPO RAMOS ACOSTA, S. DE R.L. DE C.V.",FATEMIYOUN,Entity ,ILLICIT-DRUGS-EO14059,
37271,"MORGAN GOLDEN MINING, S.A. DE C.V.",LIWA FATEMIYOUN,Entity ,ILLICIT-DRUGS-EO14059,
37296,"AVKSENTIEVA, Sardana Vladimirovna",FATEMIYYUN,individual,RUSSIA-EO14024,
37297,"ALIMOVA, Olga Nikolaevna",LIWA ZAYNABIYOUN,individual,RUSSIA-EO14024,
37298,"ARAPOV, Georgy Konstantinovich",ZEYNABIYUN BRIGADE,individual,RUSSIA-EO14024,
37299,"ARSHBA, Otary Ionovich",ZEYNABIYYUN BRIGADE,individual,RUSSIA-EO14024,
37300,"BERULAVA, Mikhail Nikolaevich",ZEYNABIYYUN,individual,RUSSIA-EO14024,
37301,"BURANOVA, Larisa Nikolaevna",PDVSA,individual,RUSSIA-EO14024,
37302,"VASILIEV, Vladimir Abdualievich",PETROLEOS DE VENEZUELA S.A,individual,RUSSIA-EO14024,
37303,"VLASOVA, Veronika Valerievna",REFINERIA EL PALITO,individual,RUSSIA-EO14024,
37304,"VODOLATSKY, Victor Petrovich",PETROLEOS DE VENEZUELA S A,individual,RUSSIA-EO14024,
37305,"VOLOTSKOV, Alexey Anatolievich",THE INTERNATIONAL INSTITUTE OF INDEPENDENT THINKERS AND ARTISTS,individual,RUSSIA-EO14024,
37306,"VTORYGINA, Elena Andreyevna","MEHANNA, Zeinab Naiem",individual,RUSSIA-EO14024,
37307,"VYATKIN, Dmitry Fedorovich","BASTARDO, Rafael",individual,RUSSIA-EO14024,
37308,"GORDEYEV, Alexey Vasilievich","LACAVA EVANGELISTA, Rafael",individual,RUSSIA-EO14024,
37309,"GORYACHEVA, Ksenia Alexandrovna","LACAVA, Rafael",individual,RUSSIA-EO14024,
37310,"GRESHNEVIKOV, Anatoly Nikolaevich",NET PEYGARD SAMAVAT (IN SEC) COMPANY,individual,RUSSIA-EO14024,
37311,"GULIN, Maxim Alexeyevich","TEHRANI, Mojtaba",individual,RUSSIA-EO14024,
37312,"GUTENEV, Vladimir Vladimirovich","ALAVI, Hossein",individual,RUSSIA-EO14024,
37313,"DAVANKOV, Vladislav Andreyevich","HERNANDEZ DALA, Ivan",individual,RUSSIA-EO14024,
37314,"DAMDINTSURUNOV, Vyacheslav Anatolievich","HERNANDEZ, Ivan",individual,RUSSIA-EO14024,
37315,"DEMIN, Alexander Vyacheslavovich","YOBELUO, Corneille Nangaa",individual,RUSSIA-EO14024,
37316,"DMITRIEVA, Oksana Genrikhovna","QUEVEDO, Manuel",individual,RUSSIA-EO14024,
37317,"DRAPEKO, Elena Grigorievna","RODRIGUEZ MUCURA, Ildemaro Jose",individual,RUSSIA-EO14024,
37318,"ZHUKOV, Alexander Dmitrievich","MUCURA, Ildemaro Jose",individual,RUSSIA-EO14024,
37319,"ZHUROVA, Svetlana Sergeevna",GOLDPHARMA DRUG TRAFFICKING AND MONEY LAUNDERING ORGANIZATION,individual,RUSSIA-EO14024,
37320,"ZAVALNY, Pavel Nikolaevich","CARRIZALES, Ramon",individual,RUSSIA-EO14024,
37321,"ZAVARZIN, Victor Mikhailovich","PRIETO, Omar",individual,RUSSIA-EO14024,
37322,"ZATULIN, Konstantin Fedorovich","GARCIA CARNEIRO, Jorge",individual,RUSSIA-EO14024,
37323,"KAVINOV, Artem Alexandrovich","MONTILLA OLIVEROS, Jesus Maria",individual,RUSSIA-EO14024,
37324,"KAZAKOVA, Olga Mikhailovna","LOPEZ VARGAS, Richard",individual,RUSSIA-EO14024,
37325,"KARA-OOL, Sholban Valerievich","DOMINGUEZ, Miguel",individual,RUSSIA-EO14024,
37326,"KARMAZINA, Raisa Vasilievna","MORALES ZAMBRANO, Cristhian",individual,RUSSIA-EO14024,
37327,"KIRIYANOV, Artem Yurievich","MORALES ZAMBRANO, Christian",individual,RUSSIA-EO14024,
37328,"KISELEV, Mikhail Sergeyevich","MIRTILIANO BERMUDEZ, Alberto",individual,RUSSIA-EO14024,
37329,"KOBYLKIN, Dmitry Nikolaevich","MEDVIEDIEV, Gennadiy Nikolayevich",individual,RUSSIA-EO14024,
37330,"KOVPAK, Lev Igorevich","STANKEVICH, Sergey Nikolayevich",individual,RUSSIA-EO14024,
37331,"KOCHIEV, Robert Ivanovich","SHEIN, Andrey Borisovich",individual,RUSSIA-EO14024,
37332,"KRASOV, Andrey Leonidovich",HARAKAT HEZBOLLAH AL-NUJABA,individual,RUSSIA-EO14024,
37333,"KRASHENINNIKOV, Pavel Vladimirovich",MOVEMENT OF THE NOBLE ONES HEZBOLLAH,individual,RUSSIA-EO14024,
37334,"KUZNETSOV, Eduard Anatolievich",GOLAN LIBERATION BRIGADE,individual,RUSSIA-EO14024,
37335,"KUZNETSOVA, Anna Yurievna",AMMAR IBN YASIR BRIGADE,individual,RUSSIA-EO14024,
37336,"KURBANOV, Rizvan Daniyalovich",IMAM AL-HASAN AL-MUJTABA BRIGADE,individual,RUSSIA-EO14024,
37337,"LARIONOVA, Tatiana Petrovna",AL-HAMAD BRIGADE,individual,RUSSIA-EO14024,
37338,"LEONOV, Oleg Yurievich",AL-NUJABA TV,individual,RUSSIA-EO14024,
37339,"MAKAROV, Andrey Mikhailovich",THE MOVEMENT OF THE NOBLE ONES,individual,RUSSIA-EO14024,
37340,"MARCHENKO, Evgeny Evgenievich",SMILE WALLET LIMITED,individual,RUSSIA-EO14024,
37341,"MATVEICHEV, Oleg Anatolievich",SMILE WALLET LTD,individual,RUSSIA-EO14024,
37342,"METELEV, Artem Pavlovich",SMILE PAYMENTS,individual,RUSSIA-EO14024,
37343,"MIKHAILOV, Oleg Alexeyevich",SMILE PROPERTY AND TRAVEL LTD,individual,RUSSIA-EO14024,
37344,"MOROZOV, Oleg Victorovich",QUARTIERLATINAPARTMENTS,individual,RUSSIA-EO14024,
37345,"MOSKVICHEV, Evgeny Sergeyevich",SMILE BITCARD,individual,RUSSIA-EO14024,
37346,"MUTSOEV, Zelimkhan Alikoevich",SMILE WALLET,individual,RUSSIA-EO14024,
37347,"NECHAEV, Alexey Gennadievich",SMILEWALLET,individual,RUSSIA-EO14024,
37348,"NIKOLAEVA, Victoria Victorovna",SMILE TECHNOLOGIES CANADA LIMITED,individual,RUSSIA-EO14024,
37349,"NOVIKOV, Vladimir Mikhailovich",SMILETRAVELS,individual,RUSSIA-EO14024,
37350,"NOVICHKOV, Nikolay Vladimirovich",SWEET APARTMENTS,individual,RUSSIA-EO14024,
37351,"NURIEV, Marat Abdulhaevich",BAJER SOCIEDAD DE RESPONSABILIDAD LIMITADA,individual,RUSSIA-EO14024,
37352,"ORGEYEVA, Marina Eduardovna",HIGH NUTRITION S.R.L.,individual,RUSSIA-EO14024,
37353,"PAVLOV, Vladimir Victorovich",BANK EVROFINANCE,individual,RUSSIA-EO14024,
37354,"PAHOMOV, Sergey Alexandrovich",AKTSIONERNOE OBSHCHESTVO ZAVOD FIOLENT,individual,RUSSIA-EO14024,
37355,"PEVTSOV, Dmitry Anatolievich","ZAVOD FIOLENT, PAT",individual,RUSSIA-EO14024,
37356,"PETROV, Alexander Petrovich",JOINT STOCK COMPANY FIOLENT PLANT,individual,RUSSIA-EO14024,
37357,"PINSKY, Victor Vitalievich",JSC FIOLENT PLANT,individual,RUSSIA-EO14024,
37358,"PISKAREV, Vasily Ivanovich",LIMITED LIABILITY COMPANY CONSTRUCTION COMPANY CONSOL-STROI LTD,individual,RUSSIA-EO14024,
37359,"PLYAKIN, Vladimir Vladimirovich","SK KONSOL-STROI LTD, OOO",individual,RUSSIA-EO14024,
37360,"POLYAKOV, Alexander Alekseevich",LLC CONSOL-STROI LTD,individual,RUSSIA-EO14024,
37361,"POLYAKOVA, Alla Viktorovna",SK KONSOL-STROI LTD,individual,RUSSIA-EO14024,
37362,"RAZVOROTNEVA, Svetlana Victorovna",STROITELNAYA KOMPANIYA KONSOL-STROI LTD,individual,RUSSIA-EO14024,
37363,"RASHKIN, Valery Fedorovich",LLC CONSOL-STROI LTD CONSTRUCTION COMPANY,individual,RUSSIA-EO14024,
37364,"REVENKO, Evgeny Vasilievich",OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU STROITELNAYA KOMPANIYA KONSOL-STROI LTD,individual,RUSSIA-EO14024,
37365,"RUMYANTSEV, Nikita Gennadyevich",LIMITED LIABILITY COMPANY KONSTRUCTION COMPANY KONSOL STROI LTD,individual,RUSSIA-EO14024,
37366,"SABLIN, Dmitry Vadimovich","NAYDENKO, Oleksii Oleksiyovych",individual,RUSSIA-EO14024,
37367,"SAVITSKAYA, Svetlana Evgenievna","NAIDENKO, Aleksey",individual,RUSSIA-EO14024,
37368,"SKRIVANOV, Dmitry Stanislavovich","VYSOTSKYI, Volodymyr Yuriyovych",individual,RUSSIA-EO14024,
37369,"SOLODOVNIKOV, Ivan Alexandrovich","VYSOTSKIY, Vladimir Yurievich",individual,RUSSIA-EO14024,
37370,"SOLOMATINA, Tatiana Vasilievna",YAROSLAVL SHIPYARD OPEN JOINT-STOCK COMPANY,individual,RUSSIA-EO14024,
37371,"STANKEVICH, Yuri Arkadievich",OJSC YAROSLAVSKY SHIPYARD,individual,RUSSIA-EO14024,
37372,"STRELYUKHIN, Alexander Mikhailovich",OJSC YAROSLAVSKY SHIPBUILDING PLANT,individual,RUSSIA-EO14024,
37373,"TARBAEV, Sangadzhi Andreyevich",PJSC YAROSLAVSKY SHIPBUILDING PLANT,individual,RUSSIA-EO14024,
37374,"TERESHKOVA, Valentina Vladimirovna",JSC ZELENODOLSK PLANT NAMED AFTER A.M. GORKY,individual,RUSSIA-EO14024,
37375,"TIMOFEYEVA, Olga Victorovna",JOINT STOCK COMPANY ZELENODOLSK PLANT NAMED AFTER A.M. GORKY,individual,RUSSIA-EO14024,
37376,"TKACHEV, Alexey Nikolaevich",GOSUDARSTVENNOE UNITARNOE PREDPRIYATIE RESPUBLIKI KRIM KONSTRUKTORSKO-TECHNOLOGICHESKOE BYURO SUDOKOMPOZIT,individual,RUSSIA-EO14024,
37377,"TKACHYOV, Anton Olegovich",SUDOKOMPOZIT DESIGN AND TECHNOLOGICAL BUREAU,individual,RUSSIA-EO14024,
37378,"TOLMACHEV, Alexander Romanovich","KTB SUDOKOMPOZIT, GUP",individual,RUSSIA-EO14024,
37379,"TOLSTOY, Petr Olegovich",STATE UNITARY ENTERPRISE IN THE REPUBLIC OF CRIMEA DESIGN-TECHNOLOGY BUREAU SUDOKOMPOZIT,individual,RUSSIA-EO14024,
37380,"TOPILIN, Maxim Anatolievich",AKTSIONERNOE OBSHCHESTVO KONTSERN OKEANPRIBOR,individual,RUSSIA-EO14024,
37381,"TRETIAK, Vladislav Alexandrovich","KONTSERN OKEANPRIBOR, PAO",individual,RUSSIA-EO14024,
37382,"UZDENOV, Dzhasharbek Borisovich",JOINT STOCK COMPANY CONCERN OKEANPRIBOR,individual,RUSSIA-EO14024,
37383,"UMAKHANOV, Saygidpasha Darbishevich",JSC CONCERN OKEANPRIBOR,individual,RUSSIA-EO14024,
37384,"HAMITOV, Amir Makhsudovich",PUBLICHNOE AKTSIONERNOE OBSHCHESTVO ZVEZDA,individual,RUSSIA-EO14024,
37385,"KHINSHTEIN, Alexander Evseyevich",PUBLIC JOINT STOCK COMPANY ZVEZDA,individual,RUSSIA-EO14024,
37386,"KHOR, Gleb Yakovlevich",PJSC ZVEZDA,individual,RUSSIA-EO14024,
37387,"KHUBEZOV, Dmitry Anatolievich","ROMASHKIN, Ruslan Aleksandrovich",individual,RUSSIA-EO14024,
37388,"CHEMERIS, Roza Basirovna",NOVYE PROYEKTY,individual,RUSSIA-EO14024,
37389,"CHEPA, Alexey Vasilievich",NOVYYE PROEKTY,individual,RUSSIA-EO14024,
37390,"CHILINGAROV, Artur Nikolaevich",COMPANIA GENERAL DE MINERIA DE VENEZUELA,individual,RUSSIA-EO14024,
37391,"SHAYHUTDINOV, Rifat Gabdulkhakovich",CVG COMPANIA GENERAL DE MINERIA DE VENEZUELA CA,individual,RUSSIA-EO14024,
37392,"SHAMANOV, Vladimir Anatolievich",CORPORACION VENEZOLANA DE GUAYANA MINERVEN C.A.,individual,RUSSIA-EO14024,
37393,"SHILKIN, Grigory Vladimirovich",CVG MINERVEN,individual,RUSSIA-EO14024,
37394,"SHOLOKHOV, Alexander Mikhailovich",PAR GOSTAR KHOBREH,individual,RUSSIA-EO14024,
37395,"YAMPOLSKAYA, Elena Alexandrovna",FANAVARAN HAFIZEH SAMANEH,individual,RUSSIA-EO14024,
37396,"YAROVAYA, Irina Anatolievna",SARAFI ANSAR,individual,RUSSIA-EO14024,
37416,"ABDALLAH, Ahmad Jalal Reda",SARAFI ANSAR COMPANY,individual,SDGT,
37417,"ATTIA, Hussein Kamel",JOINT PARTNERSHIP OF REZA SAKAN DASTGIRI AND ASSOCIATES,individual,SDGT,
37419,"HAIDAMOUS, Joseph Ilya",TAZAMONI REZA SAKAN DASTGIRI VA SHORAK,individual,SDGT,
37420,UNITED GENERAL HOLDING SAL,REZA SAKAN DASTGIRI AND PARTNERS LIABILITY PARTNERSHIP,Entity ,SDGT,
37421,UNITED GENERAL OFFSHORE SAL,ATLAS CURRENCY EXCHANGE,Entity ,SDGT,
37422,UNITED GENERAL SERVICES SARL,TAZAMONI VAKILI AND PARTNERS,Entity ,SDGT,
37423,UNITED GENERAL CONTRACTING COMPANY SARL,VAKILI JOINT PARTNERSHIP,Entity ,SDGT,
37424,AL MOUKHTAR PRODUCTS CO. SARL,"SEIFY, Asadollah",Entity ,SDGT,
37425,FOCUS COMPANY SARL,"SEYFI, Esdaleh",Entity ,SDGT,
37426,FOCUS MEDIA COMPANY SAL OFFSHORE,"SAKAN DASTGIRI, Soleyman",Entity ,SDGT,
37427,UNITED INTERNATIONAL EXHIBITION COMPANY SARL,"EBRAHIMI, Mohammad",Entity ,SDGT,
37428,"ABDALLAH, Hussein Reda",WILMINGTON GENERAL TRADING LLC,individual,SDGT,
37429,"ABDALLAH, Ali Reda","HAJLOU, Jalal Emami Ghareh",individual,SDGT,
37430,"ABDALLAH, Hussein Ahmad Jalal",SHAHID BABAEI GROUP,individual,SDGT,
37436,"CAVARA, Marinko","ORTEGA, Laureano",individual,BALKANS-EO14033,
37437,"NOVALIC, Fadil",SEYYED MOHAMMAD REZA ALE ALI CURRENCY EXCHANGE,individual,BALKANS-EO14033,
37438,"NABIZADA, Kamaluddin Gulam",SARAFI SEYYED MOHAMMAD REZA ALE ALI AND PARTNERS,individual,"SDGT, IFSR",
37439,"TEKE, Murat",SHAHID SHIKRI CENTER,individual,"SDGT, IFSR",
37440,"ETTEHADI, Esam",SHAHID SHOKRI RESEARCH CENTER,individual,"SDGT, IFSR",
37441,RPP LIMITED LIABILITY COMPANY,HEIDAR KARRAR RESEARCH GROUP,Entity ,"SDGT, IFSR",
37442,SCF MANAGEMENT SERVICES CYPRUS LTD,HAYDAR KARAR CENTER,Entity ,RUSSIA-EO14024,
37443,"HAMIDI, Mihrab Suhrab",SHEIKH BAHAEI CENTER,individual,"SDGT, IFSR",
37444,GRACEFUL,BOALI GROUP,vessel,RUSSIA-EO14024,
37445,OLYMPIA,SADRA CENTER,vessel,RUSSIA-EO14024,
37446,IRONSTONE MARINE INVESTMENTS,SHAHID MOVAHED DANESH GROUP,Entity ,RUSSIA-EO14024,
37447,JSC ARGUMENT,PULSE NIRU INDUSTRIES,Entity ,RUSSIA-EO14024,
37448,BUMERZ DENIZCILIK VE TICARET ANONIM SIRKETI,PULSENIRU INC.,Entity ,SDGT,
37449,O'NEILL ASSETS CORPORATION,PULSE NIRU CO.,Entity ,RUSSIA-EO14024,
37450,RAIN TRADE GIDA IC VE DIS TICARET LIMITED SIRKETI,PULSE NIRU,Entity ,"SDGT, IFSR",
37451,"GASILOV, Andrei Valeryevich","ATTARAN, Mohammad Mahdi",individual,RUSSIA-EO14024,
37452,OGC-VICTORIA HOLDING LTD,"ATTARAN, Mahdi",Entity ,"SDGT, IFSR",
37453,ZAMANOIL DMCC,SHAHID FAKHAR MOQADAM GROUP,Entity ,"SDGT, IFSR",
37454,MADAME GU,KIMIYA PAKHSH SHARGH GROUP,vessel,"UKRAINE-EO13661, RUSSIA-EO14024",
37455,P4-MGU,KIMIA PAKHSH SHARGH,aircraft,"UKRAINE-EO13661, RUSSIA-EO14024",
37456,3A-MGU,KIMIYA PAKHSH SHARGH CO. LTD,aircraft,"UKRAINE-EO13661, RUSSIA-EO14024",
37476,"ODEH, Ahmed Sharif Abdallah","MASUMIAN, Mahdi",individual,SDGT,
37477,"QAFISHEH, Hisham Younis Yahia",BANDES,individual,SDGT,
37478,NON-PROFIT PARTNERSHIP REVIVAL OF MARITIME TRADITIONS,BANCO BANDES,Entity ,RUSSIA-EO14024,
37479,SHELLEST,FONDO DE INVERSIONES DE VENEZUELA,vessel,RUSSIA-EO14024,
